text,label
Jackson Pollock was a native of what country ?,1
What makes sperm ?,1
How do I know how much money to save for retirement ?,1
What does the dot on the letter i mean ?,1
Who wrote The Godfather ?,1
What is the origin of the term soda jerk ?,1
What is the frequency of VHF ?,1
What sport does Chris Jogis play ?,1
What island was the target of the U.S. 's Operation Urgent Fury ?,1
What is a fear of robbers ?,1
What Nevil Shute novel is about the doomed survivors of a nuclear war ?,1
What is the cause of endangered species ?,1
Which of the following TV newsmen was a Rhodes scholar ?,1
What did Warlock wear on his forehead in Marvel comics ?,1
What is the softest part of the body ?,1
What six-foot temperance advocate wielded her hatchet on saloons ?,1
How many islands does Fiji have ?,1
What line divided the North and South in the U.S. Civil War ?,1
What is the definition of cecum ?,1
Who invented volleyball ?,1
What 's the most powerful country in the world ?,1
How do I do this ?,1
Name a ballet company Mikhail Baryshnikov has danced for ?,1
Who led the Normans to victory in the Battle of Hastings ?,1
What is the origin of the word `` Teddy bear '' ?,1
What percentage of the world 's plant and animal species can be found in the Amazon forests ?,1
"What 's the name of the star of the cooking show , `` Galloping Gourmet '' ?",1
Who invented the horoscope ?,1
What nutrients are for healthy bones and teeth ?,1
What are Fortune 500 companies ?,1
What is the difference between ninjitsu and kung fu ?,1
What king was forced to agree to the Magna Carta ?,1
How many electoral college votes does Colorado have ?,1
What were Babe Ruth 's Christian names ?,1
How many bottles of wine were prisoners in the Bastille allowed per day ?,1
Where do lobsters like to live ?,1
"Who was the first elected mayor of Washington , D.C. ?",1
What are the wolverine habits ?,1
How do you fix squeaky floors ?,1
When was the Big Thompson flood ?,1
What good are mosquitoes ?,1
How do you get bubblegum out of carpet ?,1
"What 's played at Wembley Stadium , London , every May ?",1
"Who wrote the sci-fi trilogy Foundation , Foundation and Empire , and Second Foundation ?",1
How many hours of work does it take a typist to complete a 100-page screenplay ?,1
What is Alice Cooper 's real name ?,1
What is the Peloponnesian League ?,1
What two cities usually mark the extremes of English Channel swims ?,1
How many times does the tide ebb and flow each day ?,1
Who invented television ?,1
What are tannins ?,1
How does General Mills manufacture Cheerios ?,1
What was Jimmy Durante 's theme song ?,1
Name the person who burst through the screen in the Lite beer commercials .,1
What delicacy is known indelicately as pickled roe ?,1
What after-dinner treat was invented in 1916 at the George Jung noodle factory in Los Angeles ?,1
What U.S. vice-president killed Alexander Hamilton in a duel ?,1
What 's the Fahrenheit equivalent of zero degrees centigrade ?,1
How many muscles does an oyster have ?,1
"What card game derived its name from biritch , or Russian Whist ?",1
Who wrote `` Much Ado About Nothing '' ?,1
What is the collective noun for geese ?,1
What personality traits are Capricorns said to have ?,1
Where can I get information concerning child custody files for the State of Utah ?,1
What was John F. Kennedy 's 1960 campaign song ?,1
What Louisiana Senator won a seat that had been held by his father and mother ?,1
What hymn did John Steinbeck get his title The Grapes of Wrath from ?,1
What invention does the principle of conservation of energy make impossible ?,1
What 's the highest-ranking suit in bridge ?,1
Who won Oscars for her roles in Gone with the Wind and A Streetcar Named Desire ?,1
What writer is famous for physically putting himself into the center of his subject matter ?,1
Who 's the lead singer of the Led Zeppelin band ?,1
"In Dana 's `` Two Years Before the Mast , '' what seafarers lived in an abandoned oven on the beach at San Diego ?",1
Who plays the cop in the movie `` Kindergarten Cop '' ?,1
How many characters makes up a word for typing test purposes ?,1
What non-mechanical sport achieves the highest speeds ?,1
What was the 1940 annual salary for a boilermaker ?,1
"Who created Billy Pilgrim , a survivor of the Dresden firestorm ?",1
"What indoor sport saw the Phoenix Inferno become the Phoenix Pride on July 14 , 1983 , when the temperature hit 111 degrees ?",1
What country saw the origin of the Asian Flu ?,1
Who is the richest woman in the world ?,1
Where can I take a test that will tell me what I should be when I grow up ?,1
What caused the death of Bob Marley ?,1
"What 's Mrs. Bridges 's job on TV 's Upstairs , Downstairs ?",1
What daily newspaper will `` help you see clearer across the USA '' ?,1
What lake in Scotland is said to hold one or more monsters ?,1
Who were the 1974 Oscar winners ?,1
What kind of business is 7-Eleven ?,1
What is Sinn Fein ?,1
"What is the name of the rare neurological disease with symptoms such as : involuntary movements , tics , swearing , and incoherent vocalizations , grunts , shouts , etc. ?",1
What do river otters eat ?,1
"Who wrote the book , `` Huckleberry Finn '' ?",1
Who would you use the Heimlich maneuver on ?,1
What famed library can you reach by dialing 22-287-5 ?,1
What five-time winner of the Kentucky Derby lost his first 25 races ?,1
What did Vasco da Gama discover ?,1
What is Megan 's law ?,1
Where can I get a complete listing of showtimes in my area ?,1
Where 's Montenegro ?,1
What is usenet for the Internet ?,1
What are field effect transistors ?,1
What was the killer whale who died at Sea World of a fungal infection named ?,1
What is witch hazel ?,1
What is state tree of Nebraska ?,1
Where is Glasgow ?,1
Why is Chicago named Chicago ?,1
What three colors of ink are used to print a U.S. dollar bill ?,1
What exactly is the purpose of the anteater ?,1
What is the correct way to use `` may '' vs. `` might '' ?,1
What North American city boasts the biggest Polish population ?,1
"What radio , TV and movie character did Jackie Gleason and William Bendix play ?",1
"Where is it planned to berth the merchant ship , Lane Victory , which Merchant Marine veterans are converting into a floating museum ?",1
What does a pedometer measure ?,1
What is Maurizio Pellegrin 's age ?,1
How many thousands of students attend the University of Massachusetts ?,1
Name the U.S. Senate majority leader and the Speaker of the House .,1
What name did football 's New York Titans adopt in 1963 ?,1
What female suspect in the game of Clue is single ?,1
Who owns CNN ?,1
About how many Americans are still unaccounted for from the Vietnam war ?,1
What is the chemical reactivity of neon ?,1
What is an auto-commentary ?,1
What is the oldest website on the Internet ?,1
What is deconstructionism ?,1
What did Lenny Bruce say that got him arrested ?,1
What newspaper returned a Pulitzer Prize for the fraudulent story Jimmy 's World ?,1
What is a fear of speaking ?,1
What was Hitler 's favorite movie ?,1
Why do airliners crash vs. gliding down ?,1
What are those little blue reflectors in the middle of the road for ?,1
"What member of The Little Rascals has an on-again , off-again sweetheart in Darla Hood ?",1
How is saline used in medicine ?,1
"What is the name of the ` female ' counterpart to El Nino , which results in cooling temperatures and very dry weather ?",1
"What incident of 1933 did the German Nazis use to justify emergency decrees , imprisoning opponents and vesting more power in themselves ?",1
What country are you visiting if you land at President Duvalier Airport ?,1
What attorney-general ordered the closing of Alcatraz ?,1
What is the capital of Congo ?,1
What is the text of the Fifth Amendment ?,1
What is a country that starts with the letter x ?,1
What countries earn the most from tourism ?,1
What is the Internet2 ?,1
Which city in China has the largest number of foreign financial companies ?,1
When are the Oscars Academy Awards in 1999 ?,1
Who was the prophet of the Jewish people ?,1
What is the most common name ?,1
Who was the oldest U.S. president ?,1
"What common plant has a button , cap , cup , gills , and ring ?",1
When was Dubai 's first concrete house built ?,1
What is the Milky Way ?,1
What is Remembrance Day all about ?,1
What food did Marco Polo introduce into Italy from the court of Kubla Khan ?,1
What diamond producer controls about 80% of the world 's diamonds ?,1
Who is the prophet of the religion of Islam ?,1
Who portrayed Maggio in the film From Here to Eternity ?,1
Where are zebras most likely found ?,1
What are the odds of giving birth to twins ?,1
"What is the best place to live in the world , considering climate , civilization ?",1
What is meant by `` capital market '' ?,1
"In My Antonia , how is Mr. Shimerda out of place on the farm ?",1
What ship did Lloyd M. Bucher command ?,1
Name a medicine commonly used to combat AIDS ?,1
What is the difference between hair and fur ?,1
What is the difference between love and infatuation ?,1
Name the cartoon genie conjured by the magic ring shared by Nancy and Chuck .,1
What foods contain vitamin B12 ?,1
What is the amount of money owed for illegally having a dog on a beach ?,1
What are the first and last letters of the Greek alphabet ?,1
What is the web address at which I can find the e-mail address of a member of the US House of Representatives ?,1
How big is the largest diamond ?,1
What are some ways to help someone with Chicken Pox ?,1
How do I find out the exact time of a sunset for a particular day ?,1
When did the original Howdy Doody show go off the air ?,1
How many languages are there in the world ?,1
Who was Picasso ?,1
Who were the only two bald U.S. Presidents ?,1
Which member of Charlie 's Angels sang vocals for Josie and the Pussycats ?,1
